Link,ID,Brand Name,Product Name,Calories,Caffeine Blend,Creatine,Beta-Alanine,L-Theanine,L-Citrulline,L-Tyrosine,Taurine,Betaine,Citrulline Malate,Agmatine Sulfate,Nitrosigine,Theobromine,Huperzine A,Other ingredients
https://dsld.od.nih.gov/label/255251,255251,Axe & Sledge Supplements,The Grind Deadlifts,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,"Branch Chain Amino Acids, Calcium, Essential Amino Acids, Hydration & Recovery Blend, L-Glutamine, L-Histidine, L-Isoleucine, L-Leucine, L-Lysine Hydrochloride, L-Ornithine Alpha-Ketoglutarate Acid, L-Phenylalanine, L-Threonine, L-Tryptophan, L-Valine, Magnesium, Potassium, Sodium, raw Coconut Water concentrate"
https://dsld.od.nih.gov/label/255254,255254,Axe & Sledge Supplements,The Grind HWMF,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,"Branch Chain Amino Acids, Calcium, Essential Amino Acids, Hydration & Recovery Blend, L-Glutamine, L-Histidine, L-Isoleucine, L-Leucine, L-Lysine Hydrochloride, L-Ornithine AKG, L-Phenylalanine, L-Threonine, L-Tryptophan, L-Valine, Magnesium, Potassium, Sodium, raw Coconut Water concentrate"
https://dsld.od.nih.gov/label/255262,255262,Axe & Sledge Supplements,The Grind Your Mom's Lemonade,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,"Branch Chain Amino Acids, Calcium, Essential Amino Acids, Hydration & Recovery Blend, L-Glutamine, L-Histidine, L-Isoleucine, L-Leucine, L-Lysine Hydrochloride, L-Ornithine Alpha-Ketoglutarate Acid, L-Phenylalanine, L-Threonine, L-Tryptophan, L-Valine, Magnesium, Potassium, Sodium, raw Coconut Water concentrate"
https://dsld.od.nih.gov/label/255269,255269,Axe & Sledge Supplements,The Grind Scorpion Venom,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,"Branch Chain Amino Acids, Calcium, Essential Amino Acids, Hydration & Recovery Blend, L-Glutamine, L-Histidine, L-Isoleucine, L-Leucine, L-Lysine Hydrochloride, L-Ornithine AKG, L-Phenylalanine, L-Threonine, L-Tryptophan, L-Valine, Magnesium, Potassium, Sodium, raw Coconut Water concentrate"
https://dsld.od.nih.gov/label/255271,255271,Axe & Sledge Supplements,The Grind Orange Mango Flavored Shark Bite,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,"Branch Chain Amino Acids, Calcium, Essential Amino Acids, Hydration & Recovery Blend, L-Glutamine, L-Histidine, L-Isoleucine, L-Leucine, L-Lysine Hydrochloride, L-Ornithine AKG, L-Phenylalanine, L-Threonine, L-Tryptophan, L-Valine, Magnesium, Potassium, Sodium, raw Coconut Water concentrate"
https://dsld.od.nih.gov/label/255273,255273,Axe & Sledge Supplements,The Grind Apple Berry Flavored Swamp Beast,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,"Branch Chain Amino Acids, Calcium, Essential Amino Acids, Hydration & Recovery Blend, L-Glutamine, L-Histidine, L-Isoleucine, L-Leucine, L-Lysine Hydrochloride, L-Ornithine AKG, L-Phenylalanine, L-Threonine, L-Tryptophan, L-Valine, Magnesium, Potassium, Sodium, raw Coconut Water concentrate"
https://dsld.od.nih.gov/label/255276,255276,Axe & Sledge Supplements,The Grind Your Mom's Sweet Peach,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,"Branch Chain Amino Acids, Calcium, Essential Amino Acids, Hydration & Recovery Blend, L-Glutamine, L-Histidine, L-Isoleucine, L-Leucine, L-Lysine Hydrochloride, L-Ornithine Alpha-Ketoglutarate Acid, L-Phenylalanine, L-Threonine, L-Tryptophan, L-Valine, Magnesium, Potassium, Sodium, raw Coconut Water concentrate"
https://dsld.od.nih.gov/label/255344,255344,Optimum Nutrition,Gold Standard Pre-Workout Fruit Punch,10,175,-1,-1,0,750,250,0,0,0,0,0,0,0,"Acetyl-L-Carnitine Hydrochloride, AstraGin Proprietary Blend, Calcium, Citrus Bioflavonoid Complex, Energy & Focus Complex, Folate, Folic Acid, Muscle Matrix, Niacin, Pantothenic Acid, Performance Composite, Sodium, Thiamine, Total Carbohydrates, Vitamin B12, Vitamin B6, Vitamin D"
https://dsld.od.nih.gov/label/255556,255556,MuscleTech Performance Series,Mass Tech Extreme 2000 Triple Chocolate Brownie,1830,0,-1,0,0,0,0,0,0,0,0,0,0,0,"Biotin, Calcium, Calories from Fat, Cholesterol, Chromium, Copper, Dietary Fiber, Folic Acid, Iodine, Iron, L-Glutamine and Glutamic Acid, L-Isoleucine, L-Leucine, L-Valine, MASS-TECH Co-Factors, Niacin, Pantothenic Acid, Protein, Riboflavin, Saturated Fat, Selenium, Sodium, Sugar, Thiamine, Total Carbohydrates, Total Fat, Vitamin A, Vitamin B12, Vitamin B6, Vitamin C, Vitamin D, Vitamin E, Vitamin K, Zinc"
https://dsld.od.nih.gov/label/255754,255754,Gaspari Nutrition,Creatine 5 g Unflavored,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,
https://dsld.od.nih.gov/label/255777,255777,Reliv,Active Vanilla Flavor,100,0,0,0,0,0,0,0,0,0,0,0,0,0,"Added Sugars, Biotin, Calcium, Chromium, Copper, Dietary Fiber, Folate, Folic Acid, Iodine, Iron, Magnesium, Manganese, Molybdenum, Niacin, Pantothenic Acid, Phosphorus, Potassium, Protein, Riboflavin, Selenium, Sodium, Thiamine, Total Carbohydrates, Total Fat, Total Sugars, Vitamin A, Vitamin B12, Vitamin B6, Vitamin C, Vitamin D, Vitamin E, Vitamin K, Zinc"
https://dsld.od.nih.gov/label/255787,255787,Reliv,Innergize! Natural Lemon Lime Ice Flavor,20,0,0,0,0,0,0,0,0,0,0,0,0,0,"Added Sugars, Calcium, Chromium, Magnesium, Potassium, Protein, Sodium, Total Carbohydrates, Total Fat, Total Sugars, Vitamin C, Zinc"
https://dsld.od.nih.gov/label/255788,255788,Reliv,Innergize! Natural Lemon Flavor,70,0,0,0,0,0,0,0,0,0,0,0,0,0,"Added Sugars, Calcium, Chromium, Magnesium, Potassium, Protein, Sodium, Total Carbohydrates, Total Fat, Total Sugars, Vitamin C, Zinc"
https://dsld.od.nih.gov/label/255795,255795,Reliv,Provantage Creamy Vanilla Flavor,100,0,-1,0,0,0,0,0,0,0,0,0,0,0,"Added Sugars, Alpha-Lipoic Acid, Black Pepper (fruit) extract, Coenzyme Q10, Conjugated Linoleic Acid, Glycine, Grape (seed) extract, L-Alanine, L-Arginine, L-Carnitine, L-Glutamine, L-Leucine, L-Lysine Hydrochloride, L-Ornithine Alpha Ketoglutarate, Medium Chain Triglycerides, Phosphatidylcholine, Phosphatidylserine, ProVantage Performance Proprietary Blend, ProVantage Proprietary Amino Acid Blend, Protein, Sodium, Total Carbohydrates, Total Fat, Total Sugars"
https://dsld.od.nih.gov/label/255833,255833,Repp Sports,Broken Arrow Hail Storm,0,350,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,"2-(3,4- dihydroxyphenyl)- 3,5,7- trihydroxy- 4H- chromen- 4-one, Alpha GPC, Black Pepper extract, Citrafuze, Citrus aurantium, Citrus grandis, N-Ethyl-L-Glutamine, Sodium, Theobroma cacao extract"
https://dsld.od.nih.gov/label/255834,255834,MuscleTech,100% Mass Gainer Chocolate Fudge Brownie,1330,0,-1,0,0,0,0,0,0,0,0,0,0,0,"Added Sugars, Calcium, Cholesterol, Dietary Fiber, Iron, L-Glutamine and Glutamine Precursor, L-Isoleucine, L-Leucine, L-Valine, Potassium, Protein, Saturated Fat, Sodium, Total Carbohydrates, Total Fat, Total Sugars"
https://dsld.od.nih.gov/label/255862,255862,InnovaPharm,MVPre 2.0 Freedom Pop,0,175,0,-1,0,0,250,0,0,-1,0,0,0,0.075,"Biophytum DC extract, Blueberry, Broccoli, Choline Bitartrate, Cogni-Stim Matrix, GlycerSize, Green Coffee extract, Green Tea extract, Kale, N-Phenethyl Dimethylamine, Niacin, Pump & Performance Matrix, S7, Tart Cherry, Turmeric extract, Vitamin B12"
https://dsld.od.nih.gov/label/255887,255887,MuscleTech,Shatter Black Onyx Fruit Candy,35,300,0,-1,0,0,0,-1,0,-1,0,0,0,0,"Alpha-Glyceryl Phosphoryl Choline, Extreme Neuro-Sensory Matrix, Galangal extract, Hawthorn, Peak ATP, Performance & Endurance Blend, Strength & Muscle pump activation, TeaCrine ActiveSphere, Theacrine, Yohimbe extract"
https://dsld.od.nih.gov/label/255888,255888,MuscleTech,Shatter SX-7 Revolution Miami Spring Break,45,300,0,-1,0,0,0,-1,-1,-1,0,0,0,0,"Guayusa, Lion's Mane extract, Niacin, Sugar, Theacrine, Total Carbohydrates, VasoDrive-AP, Yohimbe extract"
https://dsld.od.nih.gov/label/255889,255889,MuscleTech,Amino Build SX-7 Revolution Strawberry Lemonade,60,100,0,0,0,0,0,-1,-1,0,0,0,0,0,"2:1:1 Micro-BCAA Complex Matrix, Durian, Intravol Musclebuilding Matrix, Japanese Raisin Tree extract, L-Glutamine, L-Isoleucine, L-Leucine, L-Valine, NeuroSphere Energy & Focus Matrix, Vitamin B12, Vitamin B6"
https://dsld.od.nih.gov/label/255893,255893,MuscleTech,Shatter Pumped 8 Black Onyx Blueberry Lemonade,15,0,0,0,0,-1,0,0,0,0,0,0,0,0,"Acai, Acerola extract, Apple extract, Aronia, Basil, Bilberry extract, Black Currant extract, Blackberry, Blueberry extract, Broccoli, Brussels Sprout, Camu Camu, Carrot, Cassia Cinnamon, Coffee extract, Elderberry, Garlic, Green Tea extract, Hawthorn extract, Kale, Mangosteen, N.O. Pump+ Matrix, Onion extract, Oregano, Quercetin, Raspberry, Spectra N.O. Performance Blend, Spinach, Fermented, Sweet Cherry, Tomato, Turmeric, VasoDrive-AP, VasoShock-XR Red Spinach extract"
https://dsld.od.nih.gov/label/255896,255896,MuscleTech,Amino Max EAA Black Onyx Strawberry Lemonade,50,0,0,0,0,0,0,-1,-1,0,0,0,0,0,"BCAA Complex, Coconut Water, Dipotassium Phosphate, Electrolyte Plus Blend, Essential Aminos, L-Histidine, L-Isoleucine, L-Leucine, L-Lysine, L-Methionine, L-Phenylalanine, L-Threonine, L-Valine, Potassium, Sodium, Sodium Chloride, Strength Enhancing Matrix, Total EAA, Watermelon"
https://dsld.od.nih.gov/label/255932,255932,MuscleTech,Shatter Elite Glacier Berry,0,350,0,-1,125,-1,0,-1,-1,0,0,0,0,0,"8-Hour Nitric Oxide & Pump Intensifier, Alphasize Alpha-Glyceryl Phosphoryl Choline, Choline, Choline Bitartrate, Dynamine, Hawthorn extract, Intense Focus, Energy & Neurosensory, Iron, Powerful Performance & Strength Amplifier, Red Spinach extract, Total Carbohydrates, Yohimbe extract, Zynamite Mango leaf extract"
https://dsld.od.nih.gov/label/255934,255934,MuscleTech,Shatter Rainbow Fruit Candy,10,350,0,-1,125,-1,0,-1,-1,0,0,0,0,0,"Alphasize Alpha-Glyceryl Phosphoryl Choline, Choline, Choline Bitartrate, CitraPeak Glycosyl-Hesperidin, Extreme Energy & Neurosensory Blend, Hawthorn extract, Iron, Japanese Raisin Tree extract, Nitric Oxide Pump Plus Matrix, Performance, Strength & Endurance Activator Blend, Red Spinach extract, Sodium, Total Carbohydrates"
https://dsld.od.nih.gov/label/255937,255937,MuscleTech,Cell Tech Tropical Citrus Punch,150,0,-1,0,0,0,0,-1,0,0,0,0,0,0,"Added Sugars, Alpha Lipoic Acid, BCAA Complex, Cell-Volumizing Amino Acids, Dietary Fiber, Dipotassium Phosphate, Enhanced Nutrient Transport, L-Alanine, L-Isoleucine, L-Leucine, L-Valine, Magnesium, Muscle Growth and Strength, Potassium, Sodium, Total Carbohydrates, Total Sugars, Vitamin B12, Vitamin B6, Vitamin C"
https://dsld.od.nih.gov/label/256109,256109,AN Amazing Nutrition Amazing Formulas,Organic Whey Protein Unflavored,110,0,0,0,0,0,0,0,0,0,0,0,0,0,"Calcium, Calories from Fat, Cholesterol, Dietary Fiber, Iron, Potassium, Protein, Saturated Fat, Sodium, Sugar, Total Carbohydrates, Total Fat, Trans Fat, Vitamin A, Vitamin C"
https://dsld.od.nih.gov/label/256157,256157,AN Amazing Nutrition Amazing Formulas,Taurine,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,
https://dsld.od.nih.gov/label/256162,256162,IMSOALPHA,BCAA Grape,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"L-Glutamine, L-Isoleucine, L-Leucine, L-Valine, Potassium, Sodium, Vitamin B6"
https://dsld.od.nih.gov/label/256180,256180,IMSOALPHA,BCAA Lemon Lime,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"L-Glutamine, L-Isoleucine, L-Leucine, L-Valine, Potassium, Sodium, Vitamin B6"
https://dsld.od.nih.gov/label/256183,256183,IMSOALPHA,BCAA Watermelon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"L-Glutamine, L-Isoleucine, L-Leucine, L-Valine, Potassium, Sodium, Vitamin B6"
https://dsld.od.nih.gov/label/256184,256184,IMSOALPHA,Pre-Alpha Fruit Punch,5,200,2000,0,-1,0,-1,0,0,2000,0,0,0,0,"Bacopa monnieri, Bioperine, Choline Bitartrate, DMAE Bitartrate, Focus Matrix, Folate, Total Carbohydrates, Vitamin B12, Vitamin B3, Vitamin B6"
https://dsld.od.nih.gov/label/256190,256190,IMSOALPHA,Pre-Alpha Lemonade,0,200,2000,0,-1,0,-1,0,0,2000,0,0,0,0,"Bacopa monnieri, Bioperine, Choline Bitartrate, DMAE Bitartrate, Focus Matrix, Folate, Total Carbohydrates, Vitamin B12, Vitamin B3, Vitamin B6"
https://dsld.od.nih.gov/label/256234,256234,IMSOALPHA,Amino 5g+ Peach Mango,5,0,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,"Alpha Amino Blend, Alpha Energy Matrix, Dietary Fiber, Green Tea extract, L-Arginine, L-Glutamine, L-Histidine, L-Isoleucine, L-Leucine, L-Lysine Hydrochloride, L-Threonine, L-Valine, Total Carbohydrates, Vitamin A"
https://dsld.od.nih.gov/label/256278,256278,DAS Labs,Bucked Up Pre-Workout Blue Snow Cone,0,200,0,2000,0,0,0,100,0,6000,0,0,0,0,"ActiGin, AlphaSize Alpha GPC, AstraGin, Deer Antler Velvet Extract, Himalayan Rock Salt, Sodium, Vitamin B12"
https://dsld.od.nih.gov/label/256288,256288,DAS Labs,Bucked Up Pre-Workout Red Snow Cone,0,200,0,2000,0,0,0,100,0,6000,0,0,0,0,"ActiGin, AlphaSize Alpha GPC, AstraGin, Deer Antler Velvet Extract, Himalayan Rock Salt, Sodium, Vitamin B12"
https://dsld.od.nih.gov/label/256297,256297,DAS Labs,Woke AF Preworkout Blue Snow Cone,0,333,0,3200,0,0,0,100,0,6000,0,0,300,0.05,"ActiGin, AlphaSize Alpha GPC, AstraGin, Deer Antler Velvet extract powder, Himalayan Rock Salt, Sodium, Vitamin B12"
https://dsld.od.nih.gov/label/256306,256306,DAS Labs,Woke AF Preworkout Red Snow Cone,0,333,0,3200,0,0,0,100,0,6000,0,0,300,0.05,"ActiGin, AlphaSize Alpha GPC, AstraGin, Deer Antler Velvet Extract, Himalayan Rock Salt, Sodium, Vitamin B12"
https://dsld.od.nih.gov/label/256778,256778,Body Nutrition,Trutein Orange Cream,110,0,0,0,0,0,0,0,0,0,0,0,0,0,"Calcium, Calories from Fat, Cholesterol, Dietary Fiber, Digestive Enzymes, Iron, NonProprietary Protein Blend, Peptidase, Potassium, Protein, Saturated Fat, Sodium, Sugar, Total Carbohydrates, Total Fat"
https://dsld.od.nih.gov/label/256779,256779,Body Nutrition,Trutein Orange Cream,110,0,0,0,0,0,0,0,0,0,0,0,0,0,"Calcium, Calories from Fat, Cholesterol, Dietary Fiber, Digestive Enzymes, Iron, NonProprietary Protein Blend, Peptidase, Potassium, Protein, Saturated Fat, Sodium, Sugar, Total Carbohydrates, Total Fat"
https://dsld.od.nih.gov/label/256803,256803,Micro Ingredients,L-Glycine Powder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Glycine
https://dsld.od.nih.gov/label/257137,257137,Lyfe Fuel,Clean & Lean Recovery Shake Chocolate,140,0,0,0,0,0,0,0,0,0,0,0,0,0,"Acai, Acerola, Alfalfa, Amla, Amylases, Astragalus, Betta Berries Blend, Bitter melon, Calcium, Calories from Fat, Cellulase, Chlorella, Chlorella Powder, Cranberry, Dietary Fiber, Digestive Enzyme Blend, Goji, Gotu Kola, Green Balance Blend, Iron, Jabuticaba, Kale, Lemon, Maca root powder, Magnesium, Mangosteen, Maqui berry, Oat, Papain, Pomegranate, Potassium, Protease, Protein, Sodium, Spirulina, Strawberry, Sugar, Total Carbohydrates, Total Fat, Vitamin A, Vitamin C, Vitamin D3, Zinc, include added Sugars, organic Schisandra"
https://dsld.od.nih.gov/label/257190,257190,Lyfe Fuel,Clean & Lean Recovery Shake Vanilla Chai,150,0,0,0,0,0,0,0,0,0,0,0,0,0,"Acai, Acerola, Added Sugars, Alfalfa, Amla, Amylase, Astragalus, Betta Berries Blend, Bitter melon, Calcium, Calories from Fat, Cellulase, Chlorella, Chlorella Powder, Cranberry, Dietary Fiber, Digestive Enzyme Blend, Goji, Gotu Kola, Green Balance Blend, Iron, Jabuticaba, Kale, Lemon, Maca root powder, Magnesium, Mangosteen, Maqui, Oat, Papain, Pomegranate, Potassium, Protease, Protein, Sodium, Spirulina, Strawberry, Total Carbohydrates, Total Fat, Total Sugars, Vitamin A, Vitamin C, Vitamin D3, Zinc, organic Schisandra"
https://dsld.od.nih.gov/label/257263,257263,APS,Isomorph 28 Delicious Neapolitan Ice Cream,130,0,0,0,0,0,0,0,0,0,0,0,0,0,"Calcium, Calories from Fat, Cholesterol, Potassium, Protein, Saturated Fat, Sodium, Sugars, Total Carbohydrate, Total Fat"
https://dsld.od.nih.gov/label/257300,257300,APS,Isomorph 28 Delicious Chocolate Milkshake,130,0,0,0,0,0,0,0,0,0,0,0,0,0,"Calcium, Calories from Fat, Cholesterol, Potassium, Protein, Saturated Fat, Sodium, Sugars, Total Carbohydrate, Total Fat"
https://dsld.od.nih.gov/label/257312,257312,APS,Isomorph 28 Neapolitan Ice Cream,130,0,0,0,0,0,0,0,0,0,0,0,0,0,"Calcium, Calories from Fat, Cholesterol, Potassium, Protein, Saturated Fat, Sodium, Sugars, Total Carbohydrate, Total Fat"
https://dsld.od.nih.gov/label/257337,257337,APS,Isomorph 28 Delicious Vanilla Ice Cream,130,0,0,0,0,0,0,0,0,0,0,0,0,0,"Calcium, Calories from Fat, Cholesterols, Potassium, Protein, Saturated Fat, Sodium, Sugars, Total Carbohydrate, Total Fat"
https://dsld.od.nih.gov/label/257412,257412,Jacked Factory JF,Altius Mixed Berry,5,325,3000,3200,0,0,0,0,0,8000,0,0,0,0,"AlphaSize Alpha-Glyceryl Phosphoryl Choline, AstraGin, BetaPower, Potassium, Sodium, Vitamin B12"
https://dsld.od.nih.gov/label/257488,257488,Havasu Nutrition,Beet Root Powder+ Black Cherry Flavor,40,0,0,0,0,0,0,0,0,175,0,0,0,0,"Added Sugars, BCAA, BioPerine, L-Arginine Monohydrate Hydrochloride, Potassium, Sodium Citrate Dihydrate, Sugar, Total Carbohydrates, Vitamin B12, Vitamin B3, Vitamin C, organic Beet root powder"
https://dsld.od.nih.gov/label/257497,257497,VMI Sports,Aminogex Ultra Watermelon,0,0,0,0,0,0,0,1000,1250,0,0,0,0,0,"Calcium, Calcium Bisglycinate Chelate, Chloride, EAA Blend, Endurance and Recovery Support, Hydration Mineral Electrolyte Complex, Instantized Vegan BCAAs, L-Histidine, L-Isoleucine, L-Leucine, L-Lysine Hydrochloride, L-Methionine, L-Phenylalanine, L-Threonine, L-Tryptophan, L-Valine, Magnesium, Magnesium Bisglycinate Chelate, Magnesium Glycinate Glutamine Chelate, Potassium, Potassium Bisglycinate, Sodium, Sodium Chloride, Vitamin B12"
https://dsld.od.nih.gov/label/257498,257498,VMI Sports,Aminogex Ultra Miami Vice,0,0,0,0,0,0,0,1000,1250,0,0,0,0,0,"Calcium, Calcium Bisglycinate Chelate, Chloride, EAA Blend, Endurance and Recovery Support, Hydration Mineral Electrolyte Complex, Instantized Vegan BCAAs, L-Histidine, L-Isoleucine, L-Leucine, L-Lysine Hydrochloride, L-Methionine, L-Phenylalanine, L-Threonine, L-Tryptophan, L-Valine, Magnesium, Magnesium Bisglycinate Chelate, Magnesium Glycinate Glutamine Chelate, Potassium, Potassium Bisglycinate, Sodium, Sodium Chloride, Vitamin B12"
https://dsld.od.nih.gov/label/257499,257499,VMI Sports,Aminogex Ultra Red Fruit Candy,0,0,0,0,0,0,0,1000,1250,0,0,0,0,0,"Calcium, Calcium Bisglycinate Chelate, Chloride, EAA Blend, Endurance and Recovery Support, Hydration Mineral Electrolyte Complex, Instantized Vegan BCAAs, L-Histidine, L-Isoleucine, L-Leucine, L-Lysine Hydrochloride, L-Methionine, L-Phenylalanine, L-Threonine, L-Tryptophan, L-Valine, Magnesium, Magnesium Bisglycinate Chelate, Magnesium Glycinate Glutamine Chelate, Potassium, Potassium Bisglycinate, Sodium, Sodium Chloride, Vitamin B12"
https://dsld.od.nih.gov/label/257500,257500,VMI Sports,Aminogex Ultra Tropical Mango,0,0,0,0,0,0,0,1000,1250,0,0,0,0,0,"Calcium, Calcium Bisglycinate Chelate, Chloride, EAA Blend, Endurance and Recovery Blend, Hydration Mineral Electrolyte Complex, Instantized Vegan BCAAs, L-Histidine, L-Isoleucine, L-Leucine, L-Methionine, L-Phenylalanine, L-Threonine, L-Tryptophan, L-Valine, Lysine, Magnesium, Magnesium Bisglycinate Chelate, Magnesium Glycinate Glutamine Chelate, Potassium, Potassium Bisglycinate, Sodium, Sodium Chloride, Vitamin B12"
https://dsld.od.nih.gov/label/257522,257522,Jacked Factory Essential Series,BCAA 6000 mg Fruit Punch,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"L-Isoleucine, Fermented, L-Leucine, Fermented, L-Valine, Fermented"
https://dsld.od.nih.gov/label/257528,257528,VMI Sports,K-XR Original Pre-Workout Blackberry Lemonade,0,400,0,-1,0,0,0,-1,0,0,0,0,300,3,"Choline, Cognition and Focal Enhancing Matrix, DMAE Bitartrate, Intense Energy Matrix, Niacin, Power Performance Matrix, Rauwolfia vomitoria root extract, VitaCholine, Vitamin B12, elevATP"
https://dsld.od.nih.gov/label/257529,257529,VMI Sports,K-XR Original Pre-Workout Gummy Bear,0,586,0,-1,0,0,0,-1,0,0,0,0,300,3,"Choline, Cognition and Focal Enhancing Matrix, DMAE Bitartrate, Intense Energy Matrix, Niacin, Power Performance Matrix, Rauwolfia vomitoria root extract, VitaCholine, Vitamin B12, elevATP"
https://dsld.od.nih.gov/label/257530,257530,VMI Sports,K-XR Original Pre-Workout Miami Vice,0,586,0,-1,0,0,0,-1,0,0,0,0,300,3,"Choline, Cognition and Focal Enhancing Matrix, DMAE Bitartrate, Intense Energy Matrix, Niacin, Power Performance Matrix, Rauwolfia vomitoria root extract, VitaCholine, Vitamin B12, elevATP"
https://dsld.od.nih.gov/label/257531,257531,VMI Sports,K-XR Original Pre-Workout Patriot Pop,0,586,0,-1,0,0,0,-1,0,0,0,0,300,3,"Choline, Cognition and Focal Enhancing Matrix, DMAE Bitartrate, Intense Energy Matrix, Niacin, Power Performance Matrix, Rauwolfia vomitoria root extract, VitaCholine, Vitamin B12, elevATP"
https://dsld.od.nih.gov/label/257532,257532,VMI Sports,K-XR Original Pre-Workout Peach Mango,0,586,0,-1,0,0,0,-1,0,0,0,0,300,3,"Choline, Cognition and Focal Enhancing Matrix, DMAE Bitartrate, Intense Energy Matrix, Niacin, Power Performance Matrix, Rauwolfia vomitoria root extract, VitaCholine, Vitamin B12, elevATP"
https://dsld.od.nih.gov/label/257546,257546,Jacked Factory,Carb Surge Blue Raspberry,90,0,0,0,0,0,0,0,0,0,0,0,0,0,"Cluster Dextrin, Pea Starch, Total Carbohydrates"
https://dsld.od.nih.gov/label/257575,257575,Jacked Factory Essential Series,Creatine Monohydrate 5000 mg Unflavored,0,0,5000,0,0,0,0,0,0,0,0,0,0,0,
https://dsld.od.nih.gov/label/257588,257588,Jacked Factory,EAA Surge Pineapple,0,0,0,0,0,0,0,-1,0,-1,0,0,0,0,"Amino Blend, Coconut Water powder blend, L-Histidine, L-Isoleucine, L-Leucine, L-Lysine Hydrochloride, L-Methionine, L-Phenylalanine, L-Threonine, L-Tryptophan, L-Valine"
https://dsld.od.nih.gov/label/257734,257734,VMI Sports Black Series,S.M.A.R.T. Creatine Unflavored,10,0,-1,0,0,0,0,0,0,0,0,0,0,0,"Chloride, Magnesium, Sodium"
https://dsld.od.nih.gov/label/257756,257756,Labrada,Muscle Mass Gainer Chocolate,630,0,0,0,0,0,0,0,0,0,0,0,0,0,"Biotin, Calcium, Calories from Fat, Cholesterol, Copper, Dietary Fiber, Folate, Iodine, Iron, Magnesium, Niacin, Pantothenic Acid, Phosphorus, Potassium, Protein, Riboflavin, Saturated Fat, Sodium, Sugar, Thiamine, Total Carbohydrates, Total Fat, Trans Fat, Vitamin A, Vitamin B12, Vitamin B6, Vitamin C, Vitamin D, Vitamin E, Zinc"
https://dsld.od.nih.gov/label/257757,257757,Jacked Factory JF,Intrasurge Fruit Punch,0,125,0,0,0,0,1000,0,0,4000,0,0,0,0,"AstraGin, Branched-Chain Amino Acids, Coconut Water powder, Potassium, Sodium"
https://dsld.od.nih.gov/label/257774,257774,Gaspari Nutrition,SuperPump Aggression Pre-Workout Lights Out Lemon,0,400,0,3200,0,4000,1500,0,2000,0,1500,0,200,0,"Black Pepper extract, Choline, Choline Bitartrate, DMAE, Huperzia serrata extract, N-Palmitoylethanolamide, Rauwolfia vomitoria extract"
https://dsld.od.nih.gov/label/257840,257840,Jacked Factory JF,Nitrosurge Black Lemon Lime,0,180,0,-1,90,-1,0,0,-1,0,0,0,50,0,"AstraGin, Dynamine"
https://dsld.od.nih.gov/label/257844,257844,Jacked Factory,Pro-Series Build Grape,10,0,0,0,0,0,0,0,0,0,0,0,0,0,"Cordyceps, Hydroxyisocaproic Acid, King Trumpet, Lion's Mane, Peak02, Reishi, Shiitake, Total Carbohydrates, Turkey Tail, elevATP"
https://dsld.od.nih.gov/label/257854,257854,Jacked Factory,Pumpsurge Cucumber Lime,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0.05,"Alpha-Glycerylphosphorylcholine, AstraGin"
https://dsld.od.nih.gov/label/257998,257998,Optimum Nutrition,Essential Amino Energy Concord Grape,10,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,"Amino Blend, CarnoSyn, Energy Blend, Green Coffee extract, Green Tea extract, L-Arginine, Micronized, L-Glutamine, Micronized, L-Histidine, Micronized, L-Isoleucine, Micronized, L-Leucine, Micronized, L-Lysine, Micronized, L-Methionine, Micronized, L-Phenylalanine, Micronized, L-Threonine, Micronized, L-Valine, Micronized, Total Carbohydrates"
https://dsld.od.nih.gov/label/258063,258063,Cellucor,C4 Ripped Sport Arctic Snow Cone,5,135,0,0,0,0,0,-1,0,0,0,0,0,0,"C4 Ripped Sport Performance Blend, C4 Sport Energy Blend, Calcium, CarnoSyn, Citruline Malate, Conjugated Linoleic Acid, Powder, Dipotassium Phosphate, DygloFit (Dichrostachys glomerata) fruit extract, L-Carnitine Tartrate, Magnesium, Magnesium Chloride, Methylcobalamin, Potassium, Pyridoxal 5-Phosphate, Sodium, Sodium Citrate, Total Carbohydrates, Total Fat, Total Sugars, Vitamin B12, Vitamin B6"
