Link,ID,Brand Name,Product Name,Calories,Caffeine Blend,Creatine,Beta-Alanine,L-Theanine,L-Citrulline,L-Tyrosine,Taurine,Betaine,Citrulline Malate,Agmatine Sulfate,Nitrosigine,Theobromine,Huperzine A
https://dsld.od.nih.gov/label/224659,224659,Gaspari Nutrition,SuperPump MAX Black Cherry,10,0,-1,0,0,-1,-1,-1,0,0,0,0,0,0
https://dsld.od.nih.gov/label/224673,224673,Gaspari Nutrition,SuperPump MAX Blue Raspberry,10,0,-1,0,0,-1,-1,-1,0,0,0,0,0,0
https://dsld.od.nih.gov/label/227964,227964,Gaspari Nutrition,SuperPump MAX Orange Cooler,10,0,-1,0,0,-1,-1,-1,0,0,0,0,0,0
https://dsld.od.nih.gov/label/227977,227977,Gaspari Nutrition,SuperPump MAX Grape Cooler,10,0,-1,0,0,-1,-1,-1,0,0,0,0,0,0
https://dsld.od.nih.gov/label/227979,227979,Gaspari Nutrition,SuperPump MAX Pink Lemonade,10,0,-1,0,0,-1,-1,-1,0,0,0,0,0,0
https://dsld.od.nih.gov/label/228099,228099,Gaspari Nutrition,SuperPump MAX Watermelon,10,0,-1,0,0,-1,-1,-1,0,0,0,0,0,0
https://dsld.od.nih.gov/label/228101,228101,Gaspari Nutrition,SuperPump MAX Fruit Punch,10,0,-1,0,0,-1,-1,-1,0,0,0,0,0,0
https://dsld.od.nih.gov/label/228102,228102,Gaspari Nutrition,SuperPump MAX Pink Lemonade,10,0,-1,0,0,-1,-1,-1,0,0,0,0,0,0
https://dsld.od.nih.gov/label/228104,228104,Gaspari Nutrition,SuperPump MAX Grape Cooler,10,0,-1,0,0,-1,-1,-1,0,0,0,0,0,0
https://dsld.od.nih.gov/label/228105,228105,Gaspari Nutrition,SuperPump MAX Orange Cooler,10,0,-1,0,0,-1,-1,-1,0,0,0,0,0,0
https://dsld.od.nih.gov/label/228114,228114,Gaspari Nutrition,SizeOn Orange Cooler,190,0,-1,0,0,0,0,-1,0,0,0,0,0,0
https://dsld.od.nih.gov/label/228121,228121,Gaspari Nutrition,SizeOn Wildberry Punch,190,0,-1,0,0,0,0,-1,0,0,0,0,0,0
https://dsld.od.nih.gov/label/228124,228124,Nutrabolt,C4 Extreme Watermelon,0,200,-1,0,0,-1,200,0,0,0,0,0,0,0.05
https://dsld.od.nih.gov/label/228126,228126,Gaspari Nutrition,SizeOn Grape Cooler,190,0,-1,0,0,0,0,-1,0,0,0,0,0,0
https://dsld.od.nih.gov/label/228203,228203,Gaspari Nutrition,SuperPump MAX Fruit Punch,10,0,-1,0,0,-1,-1,-1,0,0,0,0,0,0
https://dsld.od.nih.gov/label/228711,228711,GNC AMP Advanced Muscle Performance,Wheybolic Alpha Classic Vanilla,100,0,-1,0,0,0,0,0,625,0,0,0,0,0
https://dsld.od.nih.gov/label/228726,228726,Nutrabolt,C4 Extreme Icy Blue Razz,0,200,-1,0,0,-1,200,0,0,0,0,0,0,0.05
https://dsld.od.nih.gov/label/228747,228747,Nutrabolt,C4 Extreme Fruit Punch,0,200,-1,0,0,-1,200,0,0,0,0,0,0,0.05
https://dsld.od.nih.gov/label/228761,228761,Cellucor,C4 Dynasty MMXX Violet Crown,5,350,-1,0,0,-1,400,-1,0,-1,0,0,0,0
https://dsld.od.nih.gov/label/228766,228766,Nutrabolt,C4 Extreme Midnight Cherry,0,200,-1,0,0,-1,200,0,0,0,0,0,0,0.05
https://dsld.od.nih.gov/label/228769,228769,Nutrabolt,C4 Extreme Ultra Frost,0,200,-1,0,0,-1,200,0,0,0,0,0,0,0.05
https://dsld.od.nih.gov/label/228773,228773,Cellucor,C4 Dynasty MMXX Icy Blue Razz,5,350,-1,0,0,-1,400,-1,0,-1,0,0,0,0
https://dsld.od.nih.gov/label/228775,228775,Cellucor,C4 Dynasty MMXX Strawberry Lemonade,5,350,-1,0,0,-1,400,-1,0,-1,0,0,0,0
https://dsld.od.nih.gov/label/228777,228777,Cellucor,C4 Dynasty MMXX Fruit Punch,5,350,-1,0,0,-1,400,-1,0,-1,0,0,0,0
https://dsld.od.nih.gov/label/228780,228780,Cellucor,C4 Original Icy Blue Razz,0,150,-1,0,0,0,-1,0,0,0,0,0,0,0
https://dsld.od.nih.gov/label/228788,228788,Nutrabolt,C4 Ultimate Sour Batch Bros,5,300,-1,0,0,-1,400,-1,0,-1,0,0,0,0.05
https://dsld.od.nih.gov/label/228797,228797,Nutrabolt,C4 Extreme Blueberry Lemonade,0,200,-1,0,0,-1,200,0,0,0,0,0,0,0.05
https://dsld.od.nih.gov/label/228800,228800,Nutrabolt,C4 Extreme Cherry Limeade,0,200,-1,0,0,-1,200,0,0,0,0,0,0,0.05
https://dsld.od.nih.gov/label/228801,228801,Nutrabolt,C4 Ultimate Cotton Candy,5,300,-1,0,0,-1,400,-1,0,-1,0,0,0,0.05
https://dsld.od.nih.gov/label/228802,228802,Nutrabolt,C4 Ultimate Orange Mango,5,300,-1,0,0,-1,400,-1,0,-1,0,0,0,0.05
https://dsld.od.nih.gov/label/228803,228803,Nutrabolt,C4 Extreme Icy Blue Razz,0,200,-1,0,0,-1,200,0,0,0,0,0,0,0.05
https://dsld.od.nih.gov/label/228804,228804,Cellucor,C4 Ultimate Strawberry Watermelon,5,300,-1,0,0,-1,400,-1,0,-1,0,0,0,0.05
https://dsld.od.nih.gov/label/228806,228806,Nutrabolt,C4 Extreme Fruit Punch,0,200,-1,0,0,-1,200,0,0,0,0,0,0,0.05
https://dsld.od.nih.gov/label/228807,228807,Nutrabolt,C4 Ultimate Icy Blue Razz,5,300,-1,0,0,-1,400,-1,0,-1,0,0,0,0.05
https://dsld.od.nih.gov/label/228808,228808,Nutrabolt,C4 Extreme Midnight Cherry,0,200,-1,0,0,-1,200,0,0,0,0,0,0,0.05
https://dsld.od.nih.gov/label/228809,228809,Nutrabolt,C4 Extreme Watermelon,0,200,-1,0,0,-1,200,0,0,0,0,0,0,0.05
https://dsld.od.nih.gov/label/236999,236999,Redcon1,Tango Strawberry Kiwi,0,0,-1,0,0,0,0,-1,-1,0,0,0,0,0
https://dsld.od.nih.gov/label/238782,238782,Isagenix,AMPED Power Cherry Berry Flavor,30,0,-1,0,0,-1,0,0,0,-1,0,0,0,0
https://dsld.od.nih.gov/label/243026,243026,GNC AMP Advanced Muscle Performance,Wheybolic Alpha Cookies and Cream,110,0,-1,0,0,0,0,0,-1,0,0,0,0,0
https://dsld.od.nih.gov/label/243032,243032,GNC Beyond Raw,LIT Dragon Fruit,15,250,-1,0,0,-1,0,0,0,0,0,-1,0,0
https://dsld.od.nih.gov/label/243035,243035,GNC Beyond Raw,LIT Rainbow Candy,15,250,-1,0,0,-1,0,0,0,0,0,-1,0,0
https://dsld.od.nih.gov/label/243037,243037,GNC Beyond Raw,LIT Jolly Rancher Green Apple,15,250,-1,0,0,-1,0,0,0,0,0,-1,0,0
https://dsld.od.nih.gov/label/243041,243041,GNC Beyond Raw,LIT Raspberry Tea,15,250,-1,0,0,-1,0,0,0,0,0,-1,0,0
https://dsld.od.nih.gov/label/243045,243045,GNC Beyond Raw,LIT Pineapple Upside Down Cake,10,250,-1,0,0,-1,0,0,0,0,0,-1,0,0
https://dsld.od.nih.gov/label/243061,243061,GNC AMP Advanced Muscle Performance,Wheybolic Alpha Strawberries and Cream,110,0,-1,0,0,0,0,0,-1,0,0,0,0,0
https://dsld.od.nih.gov/label/243069,243069,GNC AMP Advanced Muscle Performance,Wheybolic Alpha Chocolate Fudge,110,0,-1,0,0,0,0,0,-1,0,0,0,0,0
https://dsld.od.nih.gov/label/243091,243091,GNC Beyond Raw,LIT AF Grape,25,300,-1,0,0,0,0,-1,-1,-1,0,-1,0,0
https://dsld.od.nih.gov/label/243094,243094,GNC Beyond Raw,LIT AF Iced Tea Lemonade,25,300,-1,0,0,0,0,-1,-1,-1,0,-1,0,0
https://dsld.od.nih.gov/label/243246,243246,GNC AMP Advanced Muscle Performance,Wheybolic Alpha Classic Vanilla,110,0,-1,0,0,0,0,0,-1,0,0,0,0,0
https://dsld.od.nih.gov/label/243250,243250,GNC AMP Advanced Muscle Performance,Wheybolic Alpha Chocolate Fudge,110,0,-1,0,0,0,0,0,-1,0,0,0,0,0
https://dsld.od.nih.gov/label/243961,243961,Biotech Nutritions,Beef Protein Vanilla Flavor,126,0,-1,0,0,0,0,0,0,0,0,0,0,0
https://dsld.od.nih.gov/label/245650,245650,Vital Performance,PRE Yuzu Clementine,40,140,-1,0,0,-1,0,0,-1,0,0,0,0,0
https://dsld.od.nih.gov/label/245664,245664,Vital Performance,PRE Watermelon Blueberry,40,140,-1,0,0,-1,0,0,-1,0,0,0,0,0
https://dsld.od.nih.gov/label/245668,245668,Vital Performance,PRE Passion Fruit,40,140,-1,0,0,-1,0,0,-1,0,0,0,0,0
https://dsld.od.nih.gov/label/245669,245669,Vital Performance,PRE Lemon Grape,40,140,-1,0,0,-1,0,0,-1,0,0,0,0,0
https://dsld.od.nih.gov/label/248751,248751,Legion,Recharge Fruit Punch,5,0,-1,0,0,0,0,0,0,0,0,0,0,0
https://dsld.od.nih.gov/label/249360,249360,Beast Sports Nutrition,Beast Mode Beast Punch Flavor,10,0,-1,0,0,-1,-1,-1,0,0,0,0,0,0
https://dsld.od.nih.gov/label/249436,249436,Nutrabolt,C4 Extreme Sour Batch Bros,0,200,-1,0,0,-1,200,0,0,0,0,0,0,0.05
https://dsld.od.nih.gov/label/249681,249681,Nutra Sport,Pre-Work Out Formula Citrus Splash,60,0,-1,0,0,0,0,0,0,-1,0,0,0,0
https://dsld.od.nih.gov/label/251083,251083,Amazing Muscle,Pre Rise Fruit Punch,2,0,-1,0,200,0,0,-1,-1,0,0,0,0,0
https://dsld.od.nih.gov/label/252281,252281,JYM Supplement Science,Pre JYM Refreshing Melon,80,300,-1,0,0,0,-1,-1,-1,-1,0,0,0,0.05
https://dsld.od.nih.gov/label/254801,254801,Nutrabolt,C4 Ultimate Icy Blue Razz,5,300,-1,0,0,-1,400,-1,0,-1,0,0,0,0.05
https://dsld.od.nih.gov/label/254802,254802,Nutrabolt,C4 Ultimate Strawberry Watermelon,5,300,-1,0,0,-1,400,-1,0,-1,0,0,0,0.05
https://dsld.od.nih.gov/label/255556,255556,MuscleTech Performance Series,Mass Tech Extreme 2000 Triple Chocolate Brownie,1830,0,-1,0,0,0,0,0,0,0,0,0,0,0
https://dsld.od.nih.gov/label/255754,255754,Gaspari Nutrition,Creatine 5 g Unflavored,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
https://dsld.od.nih.gov/label/255795,255795,Reliv,Provantage Creamy Vanilla Flavor,100,0,-1,0,0,0,0,0,0,0,0,0,0,0
https://dsld.od.nih.gov/label/255834,255834,MuscleTech,100% Mass Gainer Chocolate Fudge Brownie,1330,0,-1,0,0,0,0,0,0,0,0,0,0,0
https://dsld.od.nih.gov/label/255937,255937,MuscleTech,Cell Tech Tropical Citrus Punch,150,0,-1,0,0,0,0,-1,0,0,0,0,0,0
https://dsld.od.nih.gov/label/257734,257734,VMI Sports Black Series,S.M.A.R.T. Creatine Unflavored,10,0,-1,0,0,0,0,0,0,0,0,0,0,0
https://dsld.od.nih.gov/label/259465,259465,BPI Sports,Best Creatine Icy Blue Raz,5,0,-1,0,0,0,0,0,500,0,0,0,0,0
https://dsld.od.nih.gov/label/259597,259597,BPI Sports,Best Creatine Watermelon Cooler,5,0,-1,0,0,0,0,0,500,0,0,0,0,0
https://dsld.od.nih.gov/label/259644,259644,BPI Sports,Strength Gainz Lemon Lime,20,0,-1,0,0,0,0,0,0,0,0,0,0,0
https://dsld.od.nih.gov/label/259645,259645,BPI Sports,Strength Gainz Tropical Punch,20,0,-1,0,0,0,0,0,0,0,0,0,0,0
https://dsld.od.nih.gov/label/260023,260023,Optimum Nutrition,Serious Mass Chocolate,1250,0,-1,0,0,0,0,0,0,0,0,0,0,0
https://dsld.od.nih.gov/label/260074,260074,GNC AMP Advanced Muscle Performance,Wheybolic Alpha Classic Vanilla,110,0,-1,0,0,0,0,0,-1,0,0,0,0,0
https://dsld.od.nih.gov/label/267861,267861,MusclTech,100% Mass Gainer Vanilla Milkshake,1330,0,-1,0,0,0,0,0,0,0,0,0,0,0
https://dsld.od.nih.gov/label/267879,267879,MuscleTech,Mass Tech Cookies and Cream,830,0,-1,0,0,0,0,0,0,0,0,0,0,0
https://dsld.od.nih.gov/label/268268,268268,Optimum Nutrition,Serious Mass Banana,1250,0,-1,0,0,0,0,0,0,0,0,0,0,0
https://dsld.od.nih.gov/label/268422,268422,MuscleTech Performance Series,Mass Tech Extreme 2000 Triple Chocolate Brownie,1055,0,-1,0,0,0,0,0,0,0,0,0,0,0
https://dsld.od.nih.gov/label/268887,268887,ON Optimum Nutrition,Chocolate,1250,0,-1,0,0,0,0,0,0,0,0,0,0,0
https://dsld.od.nih.gov/label/268888,268888,ON Optimum Nutrition,Vanilla,1250,0,-1,0,0,0,0,0,0,0,0,0,0,0
https://dsld.od.nih.gov/label/268889,268889,ON Optimum Nutrition,Strawberry,1250,0,-1,0,0,0,0,0,0,0,0,0,0,0
https://dsld.od.nih.gov/label/268890,268890,ON Optimum Nutrition,Banana,1250,0,-1,0,0,0,0,0,0,0,0,0,0,0
https://dsld.od.nih.gov/label/269185,269185,Redcon1,Tango Strawberry Kiwi,0,0,-1,0,0,0,0,-1,-1,0,0,0,0,0
https://dsld.od.nih.gov/label/269186,269186,Redcon1,Tango Grape,0,0,-1,0,0,0,0,-1,-1,0,0,0,0,0
https://dsld.od.nih.gov/label/269828,269828,Vital Performance,PRE Guava Lime,20,70,-1,0,0,-1,0,0,-1,0,0,0,0,0
https://dsld.od.nih.gov/label/270138,270138,Optimum Nutrition,Serious Mass Vanilla,1250,0,-1,0,0,0,0,0,0,0,0,0,0,0
https://dsld.od.nih.gov/label/270140,270140,Optimum Nutrition,Serious Mass Strawberry,1250,0,-1,0,0,0,0,0,0,0,0,0,0,0
https://dsld.od.nih.gov/label/270149,270149,Optimum Nutrition,Serious Mass Chocolate Peanut Butter,1250,0,-1,0,0,0,0,0,0,0,0,0,0,0
https://dsld.od.nih.gov/label/270153,270153,ON Optimum Nutrition,Serious Mass Strawberry,1640,0,-1,0,0,0,0,0,0,0,0,0,0,0
https://dsld.od.nih.gov/label/270180,270180,Vital Performance,PRE Lemon Grape,20,70,-1,0,0,-1,0,0,-1,0,0,0,0,0
https://dsld.od.nih.gov/label/270181,270181,Vital Performance,PRE Passion Fruit,20,70,-1,0,0,-1,0,0,-1,0,0,0,0,0
https://dsld.od.nih.gov/label/270182,270182,Vital Performance,PRE Watermelon Blueberry,20,70,-1,0,0,-1,0,0,-1,0,0,0,0,0
https://dsld.od.nih.gov/label/270994,270994,Performix,ION Pre-Workout Blue Ice,0,200,-1,0,0,0,200,0,-1,-1,0,0,0,0
https://dsld.od.nih.gov/label/270999,270999,Optimum Nutrition,Gold Standard Pre Advanced Berry Blast,5,300,-1,0,0,-1,0,0,0,0,0,0,0,0
https://dsld.od.nih.gov/label/274287,274287,Professional Botanicals,CreaPlex Creatine,0,0,-1,0,0,0,-1,0,0,0,0,0,0,0
https://dsld.od.nih.gov/label/274620,274620,GNC Beyond Raw,Concept X Gummy Worm,30,50,-1,0,0,-1,0,0,0,-1,0,-1,0,0
https://dsld.od.nih.gov/label/276708,276708,Six Star Pro Nutrition,100% Creatine Unflavored,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
https://dsld.od.nih.gov/label/276710,276710,Six Star Pro Nutrition,100% Whey Protein Plus Elite Series Vanilla Cream,190,0,-1,0,0,0,0,0,0,0,0,0,0,0
https://dsld.od.nih.gov/label/278495,278495,Body Fortress,Super Advanced NOS Blast Fruit Punch,45,150,-1,0,0,0,0,-1,0,750,0,0,0,0
https://dsld.od.nih.gov/label/278647,278647,BSN,N.O.-Xplode Blue Raz,20,0,-1,0,0,0,-1,-1,0,-1,0,0,0,0
https://dsld.od.nih.gov/label/282408,282408,Bodybuilding.com Signature,Creatine Monohydrate 5g Unflavored,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
https://dsld.od.nih.gov/label/282796,282796,BSN,N.O.-Xplode Fruit Punch,20,0,-1,0,0,0,-1,-1,0,-1,0,0,0,0
https://dsld.od.nih.gov/label/287126,287126,Ten Performance,Pro Workout,0,100,-1,0,0,-1,-1,-1,-1,0,0,0,0,0
https://dsld.od.nih.gov/label/288811,288811,Jacked Factory,Growth Surge Fruit Punch,0,0,-1,0,0,0,0,0,-1,0,0,0,0,0
https://dsld.od.nih.gov/label/291624,291624,Cellucor,C4 Original Cherry Limeade,0,150,-1,0,0,0,-1,0,0,0,0,0,0,0
https://dsld.od.nih.gov/label/292007,292007,Gaspari Nutrition,SuperPump MAX Blue Raspberry,10,0,-1,0,0,-1,-1,-1,0,0,0,0,0,0
https://dsld.od.nih.gov/label/292008,292008,Gaspari Nutrition,SuperPump MAX Fruit Punch,10,0,-1,0,0,-1,-1,-1,0,0,0,0,0,0
https://dsld.od.nih.gov/label/292010,292010,Gaspari Nutrition,SuperPump MAX Watermelon,10,0,-1,0,0,-1,-1,-1,0,0,0,0,0,0
https://dsld.od.nih.gov/label/292627,292627,MuscleTech,MASS TECH Elite Vanilla Cake,1000,0,-1,0,0,0,0,0,0,0,0,0,0,0
https://dsld.od.nih.gov/label/295484,295484,Cellucor,C4 Original Fruit Punch,0,150,-1,0,0,0,-1,0,0,0,0,0,0,0
https://dsld.od.nih.gov/label/295486,295486,Cellucor,C4 Original Orange Burst,0,150,-1,0,0,0,-1,0,0,0,0,0,0,0
https://dsld.od.nih.gov/label/296440,296440,Cellucor,C4 Original Strawberry Margarita,0,150,-1,0,0,0,-1,0,0,0,0,0,0,0
https://dsld.od.nih.gov/label/296445,296445,BSN,N.O.-Xplode Blue Raz,20,0,-1,0,0,0,-1,-1,0,-1,0,0,0,0
https://dsld.od.nih.gov/label/296897,296897,AdvoCare,Post-Workout Recovery Chocolate,230,0,-1,0,0,0,0,0,0,0,0,0,0,0
https://dsld.od.nih.gov/label/296898,296898,AdvoCare,Post-Workout Recovery Vanilla,220,0,-1,0,0,0,0,0,0,0,0,0,0,0
https://dsld.od.nih.gov/label/298795,298795,Kaged,Pre-Kaged Berry Blast,10,0,-1,0,0,-1,850,-1,0,0,0,0,0,0
https://dsld.od.nih.gov/label/298796,298796,Kaged,Pre-Kaged Fruit Punch,20,0,-1,0,0,0,850,-1,0,0,0,0,0,0
https://dsld.od.nih.gov/label/298797,298797,Kaged,Pre-Kaged Grape,20,0,-1,0,0,-1,850,-1,0,0,0,0,0,0
https://dsld.od.nih.gov/label/298798,298798,Kaged,Pre-Kaged Krisp Apple,20,0,-1,0,0,-1,850,-1,0,0,0,0,0,0
https://dsld.od.nih.gov/label/298799,298799,Kaged,Pre-Kaged Orange Krush,20,0,-1,0,0,-1,850,-1,0,0,0,0,0,0
https://dsld.od.nih.gov/label/298800,298800,Kaged,Pre-Kaged Pink Lemonade,20,0,-1,0,0,-1,850,-1,0,0,0,0,0,0
https://dsld.od.nih.gov/label/298828,298828,Kaged,Re-Kaged Orange Kream,140,0,-1,0,0,0,0,0,0,0,0,0,0,0
https://dsld.od.nih.gov/label/298829,298829,Kaged,Re-Kaged Strawberry Lemonade,140,0,-1,0,0,0,0,0,0,0,0,0,0,0
https://dsld.od.nih.gov/label/299182,299182,InnovaPharm Raw Performance,Micronized Creatine 5 Grams,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
https://dsld.od.nih.gov/label/300099,300099,Redcon1 Basic Training,Creatine Monohydrate 5 g,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
https://dsld.od.nih.gov/label/300125,300125,Redcon1,Tango Icy Lemonade,0,0,-1,0,0,0,0,-1,-1,0,0,0,0,0
https://dsld.od.nih.gov/label/307022,307022,Anabolic Warfare,Creatine Carnage Au Naturel Naturally Light Vanilla Flavored,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
https://dsld.od.nih.gov/label/307023,307023,Anabolic Warfare,Creatine Monohydrate Unflavored,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
https://dsld.od.nih.gov/label/308117,308117,Nugevity,Complete Plant-Based Protein Cookies 'n Cream,135,0,-1,0,0,0,0,0,0,0,0,0,0,0
https://dsld.od.nih.gov/label/308255,308255,Cellucor,C4 Ultimate Strawberry Watermelon,5,300,-1,0,0,-1,0,-1,0,-1,0,0,0,0
https://dsld.od.nih.gov/label/308693,308693,GNC Pro Performance,Creatine Monohydrate 5000 mg Unflavored,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
https://dsld.od.nih.gov/label/308694,308694,GNC Pro Performance,Creatine Monohydrate 5000 mg Unflavored,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
https://dsld.od.nih.gov/label/309674,309674,Cellucor,Whey Sport Vanilla,160,0,-1,0,0,0,0,0,0,0,0,0,0,0
https://dsld.od.nih.gov/label/315323,315323,GNC Pro Performance,Creatine Monohydrate 5000 mg Unflavored,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
https://dsld.od.nih.gov/label/315324,315324,GNC Pro Performance,Creatine Monohydrate 5000 mg Unflavored,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
https://dsld.od.nih.gov/label/317625,317625,GNC AMP Advanced Muscle Performance,Wheybolic Alpha Chocolate Fudge,110,0,-1,0,0,0,0,0,-1,0,0,0,0,0
https://dsld.od.nih.gov/label/317626,317626,GNC AMP Advanced Muscle Performance,Wheybolic Alpha Classic Vanilla,110,0,-1,0,0,0,0,0,-1,0,0,0,0,0
https://dsld.od.nih.gov/label/318108,318108,GNC Beyond Raw,LIT Jolly Rancher Blue Raspberry,15,250,-1,0,0,-1,0,0,0,0,0,-1,0,0
https://dsld.od.nih.gov/label/319639,319639,MuscleTech,Cell Tech Fruit Punch,150,0,-1,0,0,0,0,-1,0,0,0,0,0,0
https://dsld.od.nih.gov/label/319922,319922,GNC Beyond Raw,LIT Orange Mango,10,250,-1,0,0,-1,0,0,0,0,0,-1,0,0
https://dsld.od.nih.gov/label/321537,321537,MuscleTech,Cell-Tech Elite Icy Berry Slushie,60,0,-1,0,0,0,0,0,0,0,0,0,0,0
https://dsld.od.nih.gov/label/321538,321538,MuscleTech,Cell-Tech Elite Cherry Burst,60,0,-1,0,0,0,0,0,0,0,0,0,0,0
https://dsld.od.nih.gov/label/321829,321829,PMD,CG5 Unflavored,0,0,-1,0,0,0,0,0,-1,0,0,0,0,0
https://dsld.od.nih.gov/label/322542,322542,Jacked Factory,Growth Surge Post-Workout Black Cherry,0,0,-1,0,0,0,0,0,-1,0,0,0,0,0
https://dsld.od.nih.gov/label/322568,322568,Cellucor,C4 Extreme Fruit Punch,0,200,-1,0,0,0,200,0,0,0,0,0,0,0.05
https://dsld.od.nih.gov/label/322572,322572,Cellucor,C4 Ultimate Icy Blue Razz,5,300,-1,0,0,-1,400,-1,0,-1,0,0,0,0.05
https://dsld.od.nih.gov/label/322576,322576,Cellucor,C4 Ultimate Orange Mango,5,300,-1,0,0,-1,400,-1,0,-1,0,0,0,0.05
https://dsld.od.nih.gov/label/322577,322577,Cellucor,C4 Ultimate Strawberry Watermelon,5,300,-1,0,0,-1,400,-1,0,-1,0,0,0,0.05
https://dsld.od.nih.gov/label/322587,322587,Gaspari Nutrition,SizeOn Grape Cooler,190,0,-1,0,0,0,0,-1,0,0,0,0,0,0
https://dsld.od.nih.gov/label/322588,322588,Gaspari Nutrition,SizeOn Lemon Ice,190,0,-1,0,0,0,0,-1,0,0,0,0,0,0
https://dsld.od.nih.gov/label/322589,322589,Gaspari Nutrition,SuperPump MAX Grape Cooler,10,0,-1,0,0,-1,-1,-1,0,0,0,0,0,0
https://dsld.od.nih.gov/label/323462,323462,Kaged,Pre-Kaged Cherry Bomb,20,0,-1,0,0,-1,850,-1,0,0,0,0,0,0
https://dsld.od.nih.gov/label/323466,323466,Kaged,Pre-Kaged Stim-Free Cherry Bomb,20,0,-1,0,0,-1,850,-1,0,0,0,0,0,0
https://dsld.od.nih.gov/label/323473,323473,Jacked Factory,Growth Surge Post-Workout Blueberry Lemonade,0,0,-1,0,0,0,0,0,-1,0,0,0,0,0
https://dsld.od.nih.gov/label/323474,323474,Jacked Factory,Growth Surge Post-Workout Swoleberry,0,0,-1,0,0,0,0,0,-1,0,0,0,0,0
https://dsld.od.nih.gov/label/323475,323475,Jacked Factory,Growth Surge Post-Workout Watermelon,0,0,-1,0,0,0,0,0,-1,0,0,0,0,0
https://dsld.od.nih.gov/label/325581,325581,GNC Beyond Raw,LIT Gummy Worm,10,250,-1,0,0,-1,0,0,0,0,0,-1,0,0
https://dsld.od.nih.gov/label/325648,325648,Naked Nutrition,Naked Energy,0,200,-1,0,0,0,0,0,0,0,0,0,0,0
https://dsld.od.nih.gov/label/326347,326347,Kaged,Pre-Kaged Elite Orange Mango,20,388,-1,0,0,10000,2500,2000,0,0,0,0,0,0
https://dsld.od.nih.gov/label/326348,326348,Kaged,Pre-Kaged Stim-Free Fruit Punch,20,0,-1,0,0,-1,-1,-1,0,0,0,0,0,0
https://dsld.od.nih.gov/label/326481,326481,Purus,Creatine ATP,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
https://dsld.od.nih.gov/label/326485,326485,Purus,Mass Gain Chocolate Milkshake,1210,0,-1,0,0,0,0,0,0,0,0,0,0,0
https://dsld.od.nih.gov/label/326509,326509,BPI Sports,Best Creatine Fruit Punch,5,0,-1,0,0,0,0,0,-1,0,0,0,0,0
https://dsld.od.nih.gov/label/326510,326510,BPI Sports,Best Creatine Snow Cone,5,0,-1,0,0,0,0,0,500,0,0,0,0,0
https://dsld.od.nih.gov/label/326521,326521,BPI Sports,Micronized Creatine Unflavored,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
https://dsld.od.nih.gov/label/327002,327002,Purus,Mass Gain Vanilla MIlkshake,1190,0,-1,0,0,0,0,0,0,0,0,0,0,0
https://dsld.od.nih.gov/label/327011,327011,Proven4 Sport P4,Pre-Game Formula Blue Raspberry,30,150,-1,0,0,0,500,500,0,0,0,0,0,0
https://dsld.od.nih.gov/label/327012,327012,Proven4 Sport P4,Pre-Game Formula Cherry Limeade,30,150,-1,0,0,0,500,500,0,0,0,0,0,0
https://dsld.od.nih.gov/label/327013,327013,Proven4 Sport P4,Pre-Game Formula Watermelon,30,150,-1,0,0,0,500,500,0,0,0,0,0,0
https://dsld.od.nih.gov/label/327014,327014,Proven4 Sport P4,Pre-Game Formula Fruit Punch,30,150,-1,0,0,0,500,500,0,0,0,0,0,0
https://dsld.od.nih.gov/label/327157,327157,Pure Power,Creatine Monohydrate 5 g Unflavored,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
https://dsld.od.nih.gov/label/327384,327384,MTN OPS,Creatine Unflavored,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
https://dsld.od.nih.gov/label/328334,328334,Controlled Labs,Green MAGnitude Sour Green Apple,0,0,-1,0,0,0,500,-1,-1,0,0,0,0,0
https://dsld.od.nih.gov/label/328536,328536,BSN,Creatine Unflavored,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
https://dsld.od.nih.gov/label/328780,328780,GNC Pro Performance,Creatine Monohydrate 5 Grams Unflavored,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
https://dsld.od.nih.gov/label/329306,329306,Cybergenics,Creatine Monohydrate Orange,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
https://dsld.od.nih.gov/label/330833,330833,GNC Beyond Raw,Concept X Sweet & Tart,30,50,-1,0,0,-1,0,0,0,-1,0,-1,0,0
https://dsld.od.nih.gov/label/330834,330834,GNC Beyond Raw,Concept X Orange Mango,30,50,-1,0,0,-1,0,0,0,-1,0,-1,0,0
